2020-12-12 20:00:34,434 INFO  Logger.cs: 70 - 
2020-12-12 20:38:32,839 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-3
2020-12-12 20:38:32,840 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bess-1
2020-12-12 20:38:32,842 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess-1
2020-12-12 20:38:32,844 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bess-1
2020-12-12 20:38:32,845 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-6
2020-12-12 20:38:32,847 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-6
2020-12-12 20:38:32,848 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-6
2020-12-12 20:38:32,850 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-1
2020-12-12 20:38:32,851 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-1
2020-12-12 20:38:32,853 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-1
2020-12-12 20:38:32,854 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-4
2020-12-12 20:38:32,856 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-4
2020-12-12 20:38:32,858 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-4
2020-12-12 20:38:32,860 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-5
2020-12-12 20:38:32,861 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-5
2020-12-12 20:38:32,863 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-5
2020-12-12 20:38:32,864 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-2
2020-12-12 20:38:32,866 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-2
2020-12-12 20:38:32,868 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-2
2020-12-12 20:38:32,905 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hexa_wexa
2020-12-12 20:38:32,907 INFO  ExportHelperExtension.cs: 1136 - Found 38 in hexa_wexa
2020-12-12 20:38:32,908 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hexa_wexa
2020-12-12 20:38:32,909 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-12-12 20:38:32,909 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2020-12-12 20:38:32,910 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bess_up-1
2020-12-12 20:38:32,911 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess_up-1
2020-12-12 20:38:32,912 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bess_up-1
2020-12-12 20:38:32,913 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-3
2020-12-12 20:38:32,913 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-3
2020-12-12 20:38:32,914 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-3
2020-12-12 20:38:32,915 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bess-1
2020-12-12 20:38:32,916 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess-1
2020-12-12 20:38:32,916 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bess-1
2020-12-12 20:38:32,917 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-6
2020-12-12 20:38:32,918 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-6
2020-12-12 20:38:32,919 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-6
2020-12-12 20:38:32,919 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-1
2020-12-12 20:38:32,920 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-1
2020-12-12 20:38:32,920 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-1
2020-12-12 20:38:32,921 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-4
2020-12-12 20:38:32,921 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-4
2020-12-12 20:38:32,922 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-4
2020-12-12 20:38:32,922 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-5
2020-12-12 20:38:32,923 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-5
2020-12-12 20:38:32,924 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-5
2020-12-12 20:38:32,924 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-2
2020-12-12 20:38:32,925 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-2
2020-12-12 20:38:32,926 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-2
2020-12-12 20:38:34,968 INFO  SwAddin.cs: 339 - Loading config tree
2020-12-12 20:38:34,984 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2020-12-12 20:38:34,989 INFO  SwAddin.cs: 344 - Showing property manager
2020-12-12 20:38:45,997 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-12-12 20:41:10,191 INFO  SwAddin.cs: 294 - Assembly export called for file hexa_wexa
2020-12-12 20:41:12,612 INFO  SwAddin.cs: 313 - Saving assembly
2020-12-12 20:41:13,227 INFO  SwAddin.cs: 316 - Opening property manager
2020-12-12 20:41:13,228 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hexa_wexa
2020-12-12 20:41:13,230 INFO  ExportHelperExtension.cs: 1136 - Found 38 in hexa_wexa
2020-12-12 20:41:13,232 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in hexa_wexa
2020-12-12 20:41:13,233 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-12-12 20:41:13,234 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2020-12-12 20:41:13,235 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bess_up-1
2020-12-12 20:41:13,236 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess_up-1
2020-12-12 20:41:13,237 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bess_up-1
2020-12-12 20:41:13,238 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-3
2020-12-12 20:41:13,240 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-3
2020-12-12 20:41:13,241 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-3
2020-12-12 20:41:13,241 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bess-1
2020-12-12 20:41:13,243 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess-1
2020-12-12 20:41:13,244 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bess-1
2020-12-12 20:41:13,245 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-6
2020-12-12 20:41:13,247 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-6
2020-12-12 20:41:13,249 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-6
2020-12-12 20:41:13,251 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-1
2020-12-12 20:41:13,253 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-1
2020-12-12 20:41:13,254 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-1
2020-12-12 20:41:13,256 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-4
2020-12-12 20:41:13,258 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-4
2020-12-12 20:41:13,259 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-4
2020-12-12 20:41:13,260 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-5
2020-12-12 20:41:13,261 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-5
2020-12-12 20:41:13,262 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-5
2020-12-12 20:41:13,263 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-2
2020-12-12 20:41:13,264 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-2
2020-12-12 20:41:13,266 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-2
2020-12-12 20:41:13,268 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hexa_wexa
2020-12-12 20:41:13,269 INFO  ExportHelperExtension.cs: 1136 - Found 38 in hexa_wexa
2020-12-12 20:41:13,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hexa_wexa
2020-12-12 20:41:13,272 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-12-12 20:41:13,273 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2020-12-12 20:41:13,274 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bess_up-1
2020-12-12 20:41:13,276 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess_up-1
2020-12-12 20:41:13,277 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bess_up-1
2020-12-12 20:41:13,278 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-3
2020-12-12 20:41:13,279 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-3
2020-12-12 20:41:13,281 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-3
2020-12-12 20:41:13,281 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bess-1
2020-12-12 20:41:13,282 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess-1
2020-12-12 20:41:13,283 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bess-1
2020-12-12 20:41:13,284 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-6
2020-12-12 20:41:13,285 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-6
2020-12-12 20:41:13,286 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-6
2020-12-12 20:41:13,286 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-1
2020-12-12 20:41:13,287 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-1
2020-12-12 20:41:13,288 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-1
2020-12-12 20:41:13,289 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-4
2020-12-12 20:41:13,289 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-4
2020-12-12 20:41:13,290 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-4
2020-12-12 20:41:13,291 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-5
2020-12-12 20:41:13,292 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-5
2020-12-12 20:41:13,293 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-5
2020-12-12 20:41:13,293 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-2
2020-12-12 20:41:13,295 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-2
2020-12-12 20:41:13,297 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-2
2020-12-12 20:41:14,200 INFO  SwAddin.cs: 339 - Loading config tree
2020-12-12 20:41:14,201 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2020-12-12 20:41:14,206 INFO  SwAddin.cs: 344 - Showing property manager
2020-12-12 20:46:02,145 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-12-12 20:46:07,837 INFO  SwAddin.cs: 294 - Assembly export called for file hexa_wexa
2020-12-12 20:46:11,124 INFO  SwAddin.cs: 313 - Saving assembly
2020-12-12 20:46:11,775 INFO  SwAddin.cs: 316 - Opening property manager
2020-12-12 20:46:11,777 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hexa_wexa
2020-12-12 20:46:11,779 INFO  ExportHelperExtension.cs: 1136 - Found 38 in hexa_wexa
2020-12-12 20:46:11,781 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in hexa_wexa
2020-12-12 20:46:11,782 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-12-12 20:46:11,783 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2020-12-12 20:46:11,784 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bess_up-1
2020-12-12 20:46:11,785 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess_up-1
2020-12-12 20:46:11,786 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bess_up-1
2020-12-12 20:46:11,788 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-3
2020-12-12 20:46:11,789 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-3
2020-12-12 20:46:11,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-3
2020-12-12 20:46:11,792 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bess-1
2020-12-12 20:46:11,794 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess-1
2020-12-12 20:46:11,796 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bess-1
2020-12-12 20:46:11,797 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-6
2020-12-12 20:46:11,798 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-6
2020-12-12 20:46:11,800 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-6
2020-12-12 20:46:11,802 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-1
2020-12-12 20:46:11,803 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-1
2020-12-12 20:46:11,805 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-1
2020-12-12 20:46:11,806 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-4
2020-12-12 20:46:11,808 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-4
2020-12-12 20:46:11,810 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-4
2020-12-12 20:46:11,811 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-5
2020-12-12 20:46:11,813 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-5
2020-12-12 20:46:11,814 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-5
2020-12-12 20:46:11,816 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-2
2020-12-12 20:46:11,817 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-2
2020-12-12 20:46:11,819 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-2
2020-12-12 20:46:11,820 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hexa_wexa
2020-12-12 20:46:11,821 INFO  ExportHelperExtension.cs: 1136 - Found 38 in hexa_wexa
2020-12-12 20:46:11,823 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hexa_wexa
2020-12-12 20:46:11,824 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-12-12 20:46:11,825 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2020-12-12 20:46:11,826 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bess_up-1
2020-12-12 20:46:11,827 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess_up-1
2020-12-12 20:46:11,828 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bess_up-1
2020-12-12 20:46:11,829 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-3
2020-12-12 20:46:11,830 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-3
2020-12-12 20:46:11,832 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-3
2020-12-12 20:46:11,833 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bess-1
2020-12-12 20:46:11,834 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess-1
2020-12-12 20:46:11,835 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bess-1
2020-12-12 20:46:11,837 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-6
2020-12-12 20:46:11,838 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-6
2020-12-12 20:46:11,840 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-6
2020-12-12 20:46:11,841 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-1
2020-12-12 20:46:11,842 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-1
2020-12-12 20:46:11,843 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-1
2020-12-12 20:46:11,844 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-4
2020-12-12 20:46:11,846 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-4
2020-12-12 20:46:11,847 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-4
2020-12-12 20:46:11,848 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-5
2020-12-12 20:46:11,850 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-5
2020-12-12 20:46:11,851 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-5
2020-12-12 20:46:11,852 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-2
2020-12-12 20:46:11,853 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-2
2020-12-12 20:46:11,855 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-2
2020-12-12 20:46:12,950 INFO  SwAddin.cs: 339 - Loading config tree
2020-12-12 20:46:12,952 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2020-12-12 20:46:12,957 INFO  SwAddin.cs: 344 - Showing property manager
2020-12-12 20:48:23,735 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2020-12-12 20:48:23,944 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-12-12 20:48:32,268 INFO  SwAddin.cs: 294 - Assembly export called for file hexa_wexa
2020-12-12 20:48:33,953 INFO  SwAddin.cs: 313 - Saving assembly
2020-12-12 20:48:34,668 INFO  SwAddin.cs: 316 - Opening property manager
2020-12-12 20:48:34,670 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hexa_wexa
2020-12-12 20:48:34,672 INFO  ExportHelperExtension.cs: 1136 - Found 38 in hexa_wexa
2020-12-12 20:48:34,674 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in hexa_wexa
2020-12-12 20:48:34,676 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-12-12 20:48:34,677 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2020-12-12 20:48:34,678 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bess_up-1
2020-12-12 20:48:34,680 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess_up-1
2020-12-12 20:48:34,682 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bess_up-1
2020-12-12 20:48:34,684 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-3
2020-12-12 20:48:34,686 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-3
2020-12-12 20:48:34,688 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-3
2020-12-12 20:48:34,689 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bess-1
2020-12-12 20:48:34,691 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess-1
2020-12-12 20:48:34,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bess-1
2020-12-12 20:48:34,693 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-6
2020-12-12 20:48:34,695 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-6
2020-12-12 20:48:34,698 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-6
2020-12-12 20:48:34,699 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-1
2020-12-12 20:48:34,700 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-1
2020-12-12 20:48:34,702 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-1
2020-12-12 20:48:34,703 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-4
2020-12-12 20:48:34,704 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-4
2020-12-12 20:48:34,705 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-4
2020-12-12 20:48:34,706 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-5
2020-12-12 20:48:34,707 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-5
2020-12-12 20:48:34,708 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-5
2020-12-12 20:48:34,709 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from leg_less-2
2020-12-12 20:48:34,710 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-2
2020-12-12 20:48:34,712 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in leg_less-2
2020-12-12 20:48:34,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hexa_wexa
2020-12-12 20:48:34,715 INFO  ExportHelperExtension.cs: 1136 - Found 38 in hexa_wexa
2020-12-12 20:48:34,717 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hexa_wexa
2020-12-12 20:48:34,718 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-12-12 20:48:34,720 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2020-12-12 20:48:34,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bess_up-1
2020-12-12 20:48:35,055 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess_up-1
2020-12-12 20:48:35,056 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bess_up-1
2020-12-12 20:48:35,057 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-3
2020-12-12 20:48:35,059 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-3
2020-12-12 20:48:35,061 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-3
2020-12-12 20:48:35,062 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bess-1
2020-12-12 20:48:35,064 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bess-1
2020-12-12 20:48:35,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bess-1
2020-12-12 20:48:35,067 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_less-6
2020-12-12 20:48:35,068 INFO  ExportHelperExtension.cs: 1136 - Found 42 in leg_less-6
2020-12-12 20:48:35,070 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_less-6
